DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Sweden,2023,27250,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Sweden,2024,26915,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2013,11852,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2018,13244,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2021,15415,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2022,16544,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2023,18053,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovenia,2024,19620,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2013,6737,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2018,7462,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2021,8473,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2022,8819,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2023,9214,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Slovakia,2024,10171,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2013,3438,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2018,3499,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2021,2771,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2022,2804,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2023,2957,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Türkiye,2024,4029,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,United Kingdom,2013,18694,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,United Kingdom,2018,21464,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,Euro,Kosovo*,2018,2059,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Albania,2018,267903,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Albania,2021,319651,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2013,22073,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2018,25176,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2021,27428,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2022,27844,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2023,31443,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Austria,2024,33210,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2013,21483,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2018,23686,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2021,25855,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2022,27314,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2023,28997,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Belgium,2024,30392,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2013,5718,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2018,7022,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2021,10086,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2022,10519,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2023,12758,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Bulgaria,2024,15276,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Switzerland,2013,49165,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Switzerland,2018,47817,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Switzerland,2021,47908,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Switzerland,2022,49088,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Switzerland,2023,49560,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2013,15873,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2018,15336,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2021,16686,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2022,17856,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2023,18873,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Cyprus,2024,20666,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2013,193488,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2018,239258,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2021,281091,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2022,311411,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2023,335471,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Czechia,2024,363253,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2013,19582,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2018,22713,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2021,24946,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2022,24925,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2023,26274,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Germany,2024,27619,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2013,204288,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2018,223930,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2021,239189,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2022,247352,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2023,252222,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Denmark,2024,259609,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2013,6579,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2018,10524,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2021,12623,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2022,14827,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2023,15128,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Estonia,2024,16140,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2013,8371,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2018,7863,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2021,8752,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2022,9520,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2023,10050,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Greece,2024,10850,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2013,13524,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2018,14785,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2021,15892,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2022,16814,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2023,18316,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Spain,2024,19307,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2013,23272,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2018,24544,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2021,25456,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2022,26541,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2023,27346,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Finland,2024,28693,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2013,20924,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2018,22220,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2021,22732,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2022,23053,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2023,24179,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,France,2024,25557,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2013,38194,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2018,49700,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2021,60768,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2022,66000,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2023,9873,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Croatia,2024,12344,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2013,1287000,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2018,1677081,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2021,2325035,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2022,2500546,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2023,2904403,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Hungary,2024,3364340,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2013,19856,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2018,24920,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2021,28762,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2022,30063,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2023,30689,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Ireland,2024,33292,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Iceland,2013,3412893,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Iceland,2018,4811675,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2013,15733,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2018,16844,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2021,17532,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2022,18592,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2023,19819,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Italy,2024,20605,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2013,16223,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2018,6895,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2021,9669,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2022,10195,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2023,11284,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Lithuania,2024,12325,p,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2013,33301,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2018,34472,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2021,42482,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2022,45310,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2023,47636,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Luxembourg,2024,50799,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2013,4666,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2018,7333,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2021,9437,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2022,10258,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2023,11258,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Latvia,2024,12821,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Montenegro,2013,2964,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Montenegro,2018,3783,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Montenegro,2021,3796,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Montenegro,2022,4293,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,North Macedonia,2013,117125,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,North Macedonia,2018,161667,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,North Macedonia,2021,198714,b,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,North Macedonia,2022,216000,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2013,12043,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2018,14781,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2021,17036,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2022,18155,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2023,18940,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Malta,2024,20430,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2013,20839,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2018,24016,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2021,28441,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2022,29537,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2023,29249,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Netherlands,2024,31981,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Norway,2013,320751,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Norway,2018,367841,,
ESTAT:ILC_DI03(1.0),16/06/25 23:00:00,Annual,Total,Total,Median equivalised net income,National currency,Norway,2021,385069,b,
